day,conversion_type,channel,segment,tactic,lookup_type,spend,impressions,clicks
2/6/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,402.548552,82967,136
2/6/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
2/7/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,515.246373,75390,153
2/7/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
2/8/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,462.025426,52645,134
2/8/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
2/9/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,761.413228,68269,209
2/9/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
2/10/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,697.866719,164851,247
2/10/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
2/11/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,471.334413,143661,173
2/11/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
2/12/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,398.852501,73546,147
2/12/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
2/13/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,410.275951,47918,146
2/13/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
2/14/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,392.230229,43850,148
2/14/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
2/15/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,535.683712,52085,173
2/15/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
2/16/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,885.770177,80283,307
2/16/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
2/17/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,997.240626,143160,404
2/17/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
2/18/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,920.663204,147462,330
2/18/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
2/19/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,932.714632,141501,307
2/19/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
2/20/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,679.546592,65216,218
2/20/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
2/21/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,382.828912,33901,119
2/21/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
2/22/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,381.277384,40710,120
2/22/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
2/23/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,403.734954,33103,135
2/23/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
2/24/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,469.226716,38792,165
2/24/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
2/25/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,520.856528,69934,195
2/25/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
2/26/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,782.671248,70445,247
2/26/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
2/27/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,4004.8984,253672,814
2/27/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
2/28/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,3036.149023,216311,671
2/28/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
3/1/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,4571.656328,226476,624
3/1/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
3/2/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,4800.216705,240040,670
3/2/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
3/3/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,4822.96039,283221,723
3/3/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
3/4/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,3385.012921,188626,487
3/4/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
3/5/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,1318.91646,158009,444
3/5/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
3/6/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,1396.877541,114073,290
3/6/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
3/7/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,1835.742226,277513,617
3/7/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
3/8/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,2547.403871,250620,610
3/8/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
3/9/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,2956.402573,260366,613
3/9/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
3/10/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,2207.759524,348295,782
3/10/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
3/11/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,1417.672966,263203,544
3/11/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
3/12/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,917.939665,80983,225
3/12/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
3/13/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,666.627223,54205,192
3/13/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
3/14/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,461.793139,63398,206
3/14/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
3/15/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,545.475063,53530,192
3/15/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
3/16/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,500.466098,37948,191
3/16/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
3/17/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,488.571593,53620,199
3/17/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
3/18/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,487.416144,72010,200
3/18/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
3/19/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,453.504579,24446,120
3/19/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
3/20/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,378.826149,18608,99
3/20/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
3/21/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,393.62421,21204,127
3/21/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
3/22/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,518.603338,34606,165
3/22/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
3/23/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,833.329438,53235,244
3/23/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
3/24/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,808.03255,60397,237
3/24/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
3/25/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,515.954538,36794,153
3/25/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
3/26/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,439.367958,27411,123
3/26/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
3/27/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,428.819047,40297,140
3/27/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
3/28/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,357.979492,20112,102
3/28/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
3/29/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,501.601495,14958,124
3/29/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
3/30/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,674.854153,54235,246
3/30/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
3/31/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,1142.431517,116020,361
3/31/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
4/1/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,1277.992572,140091,399
4/1/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
4/2/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,937.205616,67186,229
4/2/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
4/3/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,714.638228,61175,191
4/3/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
4/4/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,746.538597,53417,188
4/4/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
4/5/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,854.514438,60682,225
4/5/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
4/6/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,894.603009,67091,254
4/6/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
4/7/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,856.474948,92341,295
4/7/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
4/8/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,758.704109,75815,226
4/8/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
4/9/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,668.652081,47502,166
4/9/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
4/10/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,723.874203,45496,197
4/10/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
4/11/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,603.152255,27524,141
4/11/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
4/12/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,676.328776,28311,159
4/12/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
4/13/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,1029.214537,50211,251
4/13/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
4/14/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,813.775697,68078,240
4/14/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
4/15/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,509.373857,31590,130
4/15/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
4/16/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,393.522324,17158,101
4/16/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
4/17/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,362.419521,11921,91
4/17/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
4/18/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,318.896817,10294,83
4/18/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
4/19/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,565.895735,23233,149
4/19/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
4/20/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,772.936387,22936,186
4/20/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
4/21/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,424.920033,29079,134
4/21/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
4/22/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,427.16092,36632,151
4/22/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
4/23/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,628.606045,58770,207
4/23/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
4/24/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,667.286917,55044,195
4/24/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
4/25/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,496.439406,43293,148
4/25/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
4/26/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,746.74473,33604,183
4/26/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
4/27/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,1134.770218,25941,219
4/27/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
4/28/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,1012.715354,77910,326
4/28/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
4/29/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,1034.049176,141587,504
4/29/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
4/30/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,1054.158058,99695,420
4/30/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
5/1/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,797.458944,68678,276
5/1/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
5/2/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,815.315157,79939,310
5/2/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
5/3/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,2856.724083,363464,1061
5/3/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
5/4/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,5054.411381,705281,2496
5/4/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
5/5/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,4325.841237,589807,1702
5/5/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
5/6/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,2865.981917,595568,1825
5/6/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
5/7/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,2653.891802,556074,1700
5/7/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
5/8/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,2040.555592,413642,1025
5/8/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
5/9/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,2591.759382,207933,590
5/9/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
5/10/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,2556.724211,94231,366
5/10/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
5/11/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,2762.670134,104836,442
5/11/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
5/12/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,1771.984862,123730,448
5/12/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
5/13/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,619.969411,44093,160
5/13/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
5/14/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,342.640896,4349,75
5/14/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
5/15/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,268.029292,3316,64
5/15/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
5/16/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,338.560015,3470,73
5/16/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
5/17/19,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,549.8657,3610,100
5/17/19,New Buyers,Social,Prospects,Snapchat,Snapchat,0,0,0
